Team,Year,Team ID,Pos,Ht,Wt
Georgia,2024,257,OLB,"6'4""",255
Georgia,2024,257,OLB,"6'3""",250
Georgia,2024,257,OLB,"6'4""",240
Georgia,2024,257,OLB,"6'4""",250
Georgia,2024,257,P,"6'0""",180
Georgia,2024,257,P,"6'2""",210
Georgia,2024,257,P,"6'2""",235
Georgia,2024,257,PK,"6'0""",195
Georgia,2024,257,PK,"5'11""",190
Georgia,2024,257,PK,"6'2""",200
Georgia,2024,257,PK,"5'10""",185
Georgia,2024,257,QB,"6'4""",220
Georgia,2024,257,QB,"5'11""",185
Georgia,2024,257,QB,"6'1""",195
Georgia,2024,257,QB,"6'3""",203
Georgia,2024,257,QB,"6'3""",210
Georgia,2024,257,QB,"6'4""",190
Georgia,2024,257,QB,"6'1""",215
Georgia,2024,257,RB,"5'11""",225
Georgia,2024,257,RB,"5'9""",205
Georgia,2024,257,RB,"5'10""",210
Georgia,2024,257,RB,"5'9""",180
Georgia,2024,257,RB,"6'0""",200
Georgia,2024,257,RB,"6'0""",182
Georgia,2024,257,RB,"6'0""",215
Georgia,2024,257,RB,"5'10""",200
Georgia,2024,257,RB,"5'10""",175
Georgia,2024,257,RB,"5'10""",220
Georgia,2024,257,RB,"6'1""",235
Georgia,2024,257,S,"5'11""",190
Georgia,2024,257,SN,"6'5""",250
Georgia,2024,257,SN,"6'2""",215
Georgia,2024,257,SN,"6'2""",220
Georgia,2024,257,SN,"6'2""",230
Georgia,2024,257,TE,"6'2""",205
Georgia,2024,257,TE,"6'5""",245
Georgia,2024,257,TE,"6'4""",235
Georgia,2024,257,TE,"6'5""",260
Georgia,2024,257,TE,"6'4""",225
Georgia,2024,257,TE,"6'2""",225
Georgia,2024,257,TE,"6'4""",240
Georgia,2024,257,TE,"6'4""",240
Georgia,2024,257,TE,"6'2""",225
Georgia,2024,257,TE,"6'4""",245
Georgia,2024,257,WR,"6'1""",210
Georgia,2024,257,WR,"6'0""",175
Georgia,2024,257,WR,"5'11""",175
Georgia,2024,257,WR,"6'1""",195
Georgia,2024,257,WR,"6'3""",205
Georgia,2024,257,WR,"6'1""",190
Georgia,2024,257,WR,"5'11""",170
Georgia,2024,257,WR,"6'2""",200
Georgia,2024,257,WR,"6'0""",209
Georgia,2024,257,WR,"5'10""",187
Georgia,2024,257,WR,"5'7""",165
Georgia,2024,257,WR,"5'10""",178
Georgia,2024,257,WR,"6'0""",185
Georgia,2024,257,WR,"5'11""",185
Georgia,2024,257,WR,"6'2""",195
Georgia,2024,257,WR,"6'0""",200
Georgia,2024,257,WR,"6'1""",215
Georgia,2024,257,WR,"6'1""",190
Georgia,2024,257,WR,"5'9""",180
Georgia,2024,257,WR,"6'3""",215
Georgia Southern,2024,253,DB,"6'1""",170
Georgia Southern,2024,253,DB,"6'1""",160
Georgia Southern,2024,253,DB,"5'10""",190
Georgia Southern,2024,253,DB,"6'0""",160
Georgia Southern,2024,253,DB,"6'0""",190
Georgia Southern,2024,253,DB,"6'1""",205
Georgia Southern,2024,253,DB,"6'2""",180
Georgia Southern,2024,253,DB,"5'11""",170
Georgia Southern,2024,253,DB,"6'2""",210
Georgia Southern,2024,253,DB,"6'3""",190
Georgia Southern,2024,253,DB,"5'10""",175
Georgia Southern,2024,253,DB,"5'11""",180
Georgia Southern,2024,253,DB,"5'10""",180
Georgia Southern,2024,253,DB,"6'0""",165
Georgia Southern,2024,253,DB,"6'3""",180
Georgia Southern,2024,253,DB,"5'11""",205
Georgia Southern,2024,253,DB,"6'0""",185
Georgia Southern,2024,253,DB,"6'1""",170
Georgia Southern,2024,253,DB,"5'11""",210
Georgia Southern,2024,253,DB,"6'0""",185
Georgia Southern,2024,253,DB,"5'9""",180
Georgia Southern,2024,253,DB,"5'11""",180
Georgia Southern,2024,253,DB,"5'11""",180
Georgia Southern,2024,253,DB,"6'0""",205
Georgia Southern,2024,253,DB,"5'9""",195
Georgia Southern,2024,253,DL,"6'3""",245
Georgia Southern,2024,253,DL,"6'2""",315
Georgia Southern,2024,253,DL,"6'1""",340
Georgia Southern,2024,253,DL,"6'2""",220
Georgia Southern,2024,253,DL,"6'2""",340
Georgia Southern,2024,253,DL,"6'4""",280
Georgia Southern,2024,253,DL,"6'3""",240
Georgia Southern,2024,253,DL,"6'4""",350
Georgia Southern,2024,253,DL,"6'4""",220
Georgia Southern,2024,253,DL,"6'2""",255
Georgia Southern,2024,253,DL,"6'3""",310
Georgia Southern,2024,253,DL,"6'3""",310
Georgia Southern,2024,253,DL,"6'2""",220
Georgia Southern,2024,253,DL,"6'5""",290
Georgia Southern,2024,253,DL,"6'2""",235
Georgia Southern,2024,253,DL,"6'1""",275
Georgia Southern,2024,253,DL,"6'4""",245
Georgia Southern,2024,253,DL,"6'2""",265
Georgia Southern,2024,253,DL,"6'4""",290
Georgia Southern,2024,253,DL,"6'2""",235
Georgia Southern,2024,253,K,"5'11""",185
Georgia Southern,2024,253,K,"5'11""",175
Georgia Southern,2024,253,K,"5'11""",180
Georgia Southern,2024,253,LB,"6'0""",200
Georgia Southern,2024,253,LB,"5'10""",210
Georgia Southern,2024,253,LB,"6'1""",235
Georgia Southern,2024,253,LB,"5'11""",200
Georgia Southern,2024,253,LB,"6'2""",250
Georgia Southern,2024,253,LB,"6'3""",195
Georgia Southern,2024,253,LB,"6'0""",205
Georgia Southern,2024,253,LB,"5'10""",210
Georgia Southern,2024,253,LB,"6'3""",225
Georgia Southern,2024,253,LB,"5'10""",210
Georgia Southern,2024,253,LB,"5'11""",225
Georgia Southern,2024,253,LB,"6'2""",225
Georgia Southern,2024,253,LS,"6'0""",230
Georgia Southern,2024,253,LS,"6'0""",215
Georgia Southern,2024,253,LS,"6'3""",235
Georgia Southern,2024,253,LS,"6'0""",200
Georgia Southern,2024,253,OL,"6'4""",290
Georgia Southern,2024,253,OL,"6'4""",320
Georgia Southern,2024,253,OL,"6'5""",290
Georgia Southern,2024,253,OL,"6'3""",310
Georgia Southern,2024,253,OL,"6'2""",300
Georgia Southern,2024,253,OL,"6'5""",290
Georgia Southern,2024,253,OL,"6'3""",315
Georgia Southern,2024,253,OL,"6'2""",295
Georgia Southern,2024,253,OL,"6'3""",325
Georgia Southern,2024,253,OL,"6'4""",275
Georgia Southern,2024,253,OL,"6'2""",320
Georgia Southern,2024,253,OL,"6'3""",260
Georgia Southern,2024,253,OL,"6'3""",275
Georgia Southern,2024,253,OL,"6'5""",335
Georgia Southern,2024,253,OL,"6'7""",295
Georgia Southern,2024,253,OL,"6'2""",275
Georgia Southern,2024,253,OL,"6'5""",300
Georgia Southern,2024,253,OL,"6'2""",300
Georgia Southern,2024,253,OL,"6'4""",300
Georgia Southern,2024,253,P,"6'0""",160
Georgia Southern,2024,253,P,"5'11""",175
Georgia Southern,2024,253,P,"6'6""",215
Georgia Southern,2024,253,QB,"6'3""",205
Georgia Southern,2024,253,QB,"6'1""",195
Georgia Southern,2024,253,QB,"6'2""",215
Georgia Southern,2024,253,QB,"6'1""",210
Georgia Southern,2024,253,QB,"6'0""",210
Georgia Southern,2024,253,QB,"6'1""",210
Georgia Southern,2024,253,RB,"5'11""",190
Georgia Southern,2024,253,RB,"5'10""",190
Georgia Southern,2024,253,RB,"5'10""",210
Georgia Southern,2024,253,RB,"5'10""",210
Georgia Southern,2024,253,RB,"6'1""",200
Georgia Southern,2024,253,RB,"5'7""",190
Georgia Southern,2024,253,RB,"5'10""",210
Georgia Southern,2024,253,RB,"5'8""",185
Georgia Southern,2024,253,RB,"6'1""",220
Georgia Southern,2024,253,RB,"5'9""",195
Georgia Southern,2024,253,TE,"6'5""",230
Georgia Southern,2024,253,TE,"6'3""",195
Georgia Southern,2024,253,TE,"6'3""",220
Georgia Southern,2024,253,TE,"6'1""",225
Georgia Southern,2024,253,TE,"6'3""",230
Georgia Southern,2024,253,TE,"6'4""",230
Georgia Southern,2024,253,TE,"6'5""",235
Georgia Southern,2024,253,WR,"6'1""",190
Georgia Southern,2024,253,WR,"5'11""",175
Georgia Southern,2024,253,WR,"6'0""",210
Georgia Southern,2024,253,WR,"5'11""",190
Georgia Southern,2024,253,WR,"5'10""",195
Georgia Southern,2024,253,WR,"6'2""",200
Georgia Southern,2024,253,WR,"6'1""",205
Georgia Southern,2024,253,WR,"5'8""",170
Georgia Southern,2024,253,WR,"5'9""",165
Georgia Southern,2024,253,WR,"6'0""",190
Georgia Southern,2024,253,WR,"5'9""",190
Georgia Southern,2024,253,WR,"6'1""",175
Georgia Southern,2024,253,WR,"5'10""",190
Georgia Southern,2024,253,WR,"6'3""",195
Georgia Southern,2024,253,WR,"5'10""",165
Georgia Southern,2024,253,WR,"5'11""",160
Georgia State,2024,254,CB,"5'11""",175
Georgia State,2024,254,CB,"6'4""",207
Georgia State,2024,254,CB,"5'11""",160
Georgia State,2024,254,CB,"6'2""",200
Georgia State,2024,254,CB,"5'10""",192
Georgia State,2024,254,CB,"5'11""",190
Georgia State,2024,254,CB,"5'10""",165
Georgia State,2024,254,CB,"6'1""",197
Georgia State,2024,254,CB,"6'2""",165
Georgia State,2024,254,CB,"5'11""",176
Georgia State,2024,254,CB,"5'10""",185
Georgia State,2024,254,CB,"6'0""",160
Georgia State,2024,254,DE,"6'4""",250
Georgia State,2024,254,DE,"6'3""",235
Georgia State,2024,254,DE,"6'4""",254
Georgia State,2024,254,DE,"6'4""",290
Georgia State,2024,254,DE,"6'0""",267
Georgia State,2024,254,DT,"6'2""",280
Georgia State,2024,254,DT,"6'0""",275
Georgia State,2024,254,DT,"6'0""",270
Georgia State,2024,254,DT,"6'0""",270
Georgia State,2024,254,DT,"6'3""",298
Georgia State,2024,254,DT,"6'3""",285
Georgia State,2024,254,DT,"6'3""",300
Georgia State,2024,254,DT,"6'3""",285
Georgia State,2024,254,ILB,"6'1""",231
Georgia State,2024,254,ILB,"6'1""",195
Georgia State,2024,254,ILB,"6'1""",220
Georgia State,2024,254,ILB,"6'0""",212
Georgia State,2024,254,ILB,"6'0""",225
Georgia State,2024,254,ILB,"6'0""",225
Georgia State,2024,254,ILB,"6'0""",195
Georgia State,2024,254,ILB,"5'11""",208
Georgia State,2024,254,ILB,"5'11""",208
Georgia State,2024,254,ILB,"5'10""",250
Georgia State,2024,254,ILB,"5'9""",175
Georgia State,2024,254,ILB,"6'2""",215
Georgia State,2024,254,LS,"5'11""",215
Georgia State,2024,254,LS,"6'0""",186
Georgia State,2024,254,LS,"6'4""",230
Georgia State,2024,254,NB,"5'9""",180
Georgia State,2024,254,NB,"5'10""",188
Georgia State,2024,254,OL,"6'3""",285
Georgia State,2024,254,OL,"6'2""",290
Georgia State,2024,254,OL,"6'4""",348
Georgia State,2024,254,OL,"6'6""",310
Georgia State,2024,254,OL,"6'3""",280
Georgia State,2024,254,OL,"6'5""",295
Georgia State,2024,254,OL,"6'6""",280
Georgia State,2024,254,OL,"6'2""",275
Georgia State,2024,254,OL,"6'1""",285
Georgia State,2024,254,OL,"6'4""",270
Georgia State,2024,254,OL,"6'3""",305
Georgia State,2024,254,OL,"6'0""",265
Georgia State,2024,254,OL,"6'4""",305
Georgia State,2024,254,OL,"6'3""",285
Georgia State,2024,254,OL,"6'8""",340
Georgia State,2024,254,OL,"6'2""",270
Georgia State,2024,254,OL,"6'4""",303
Georgia State,2024,254,OL,"6'2""",283
Georgia State,2024,254,OL,"6'3""",310
Georgia State,2024,254,OLB,"6'3""",235
Georgia State,2024,254,OLB,"6'2""",225
Georgia State,2024,254,OLB,"6'2""",230
Georgia State,2024,254,OLB,"6'3""",242
Georgia State,2024,254,OLB,"6'5""",245
Georgia State,2024,254,P,"6'3""",190
Georgia State,2024,254,PK,"6'1""",187
Georgia State,2024,254,PK,"6'1""",180
Georgia State,2024,254,PK,"6'0""",222
Georgia State,2024,254,QB,"6'2""",201
Georgia State,2024,254,QB,"5'10""",195
Georgia State,2024,254,QB,"6'1""",203
Georgia State,2024,254,QB,"6'5""",209
Georgia State,2024,254,QB,"6'4""",195
Georgia State,2024,254,RB,"5'9""",205
Georgia State,2024,254,RB,"5'10""",190
Georgia State,2024,254,RB,"5'9""",170
Georgia State,2024,254,RB,"5'10""",205
Georgia State,2024,254,RB,"5'9""",186
Georgia State,2024,254,RB,"6'0""",215
Georgia State,2024,254,RB,"5'10""",155
Georgia State,2024,254,RB,"5'7""",215
Georgia State,2024,254,S,"6'0""",180
Georgia State,2024,254,S,"5'11""",187
Georgia State,2024,254,S,"5'10""",184
Georgia State,2024,254,S,"5'11""",192
Georgia State,2024,254,S,"6'2""",195
Georgia State,2024,254,S,"6'1""",195
Georgia State,2024,254,S,"6'1""",195
Georgia State,2024,254,S,"6'0""",180
Georgia State,2024,254,S,"6'3""",205
Georgia State,2024,254,S,"6'1""",195
Georgia State,2024,254,TE,"6'3""",234
Georgia State,2024,254,TE,"6'3""",210
Georgia State,2024,254,TE,"6'2""",245
Georgia State,2024,254,TE,"6'2""",230
Georgia State,2024,254,TE,"6'5""",257
Georgia State,2024,254,TE,"6'4""",233
Georgia State,2024,254,WR,"6'3""",200
Georgia State,2024,254,WR,"6'0""",170
Georgia State,2024,254,WR,"6'0""",160
Georgia State,2024,254,WR,"5'10""",175
Georgia State,2024,254,WR,"6'4""",218
Georgia State,2024,254,WR,"5'11""",168
Georgia State,2024,254,WR,"6'3""",185
Georgia State,2024,254,WR,"6'1""",180
Georgia State,2024,254,WR,"6'4""",205
Georgia State,2024,254,WR,"5'9""",175
Georgia State,2024,254,WR,"5'8""",151
Georgia State,2024,254,WR,"5'11""",158
Georgia State,2024,254,WR,"6'4""",190
Georgia State,2024,254,WR,"5'11""",195
Georgia State,2024,254,WR,"6'3""",180
Georgia State,2024,254,WR,"6'2""",195
Georgia State,2024,254,WR,"6'5""",185
Georgia State,2024,254,WR,"5'9""",177
Georgia Tech,2024,255,DB,"5'11""",190
Georgia Tech,2024,255,DB,"6'2""",200
Georgia Tech,2024,255,DB,"6'0""",195
Georgia Tech,2024,255,DB,"6'1""",170
Georgia Tech,2024,255,DB,"5'10""",180
Georgia Tech,2024,255,DB,"6'0""",190
Georgia Tech,2024,255,DB,"6'2""",185
Georgia Tech,2024,255,DB,"6'0""",200
Georgia Tech,2024,255,DB,"6'0""",185
Georgia Tech,2024,255,DB,"6'0""",190
Georgia Tech,2024,255,DB,"6'0""",190
Georgia Tech,2024,255,DB,"5'10""",180
Georgia Tech,2024,255,DB,"6'1""",190
Georgia Tech,2024,255,DB,"6'1""",195
Georgia Tech,2024,255,DB,"6'0""",185
Georgia Tech,2024,255,DB,"6'2""",195
Georgia Tech,2024,255,DB,"6'2""",190
Georgia Tech,2024,255,DB,"5'11""",205
Georgia Tech,2024,255,DB,"5'11""",180
Georgia Tech,2024,255,DB,"5'11""",180
Georgia Tech,2024,255,DB,"6'2""",195
Georgia Tech,2024,255,DL,"6'0""",285
Georgia Tech,2024,255,DL,"6'6""",320
Georgia Tech,2024,255,DL,"6'3""",260
Georgia Tech,2024,255,DL,"6'5""",250
Georgia Tech,2024,255,DL,"6'0""",290
Georgia Tech,2024,255,DL,"6'4""",250
Georgia Tech,2024,255,DL,"6'3""",240
Georgia Tech,2024,255,DL,"6'5""",275
Georgia Tech,2024,255,DL,"6'5""",300
Georgia Tech,2024,255,DL,"6'6""",315
Georgia Tech,2024,255,DL,"6'2""",285
Georgia Tech,2024,255,DL,"6'2""",295
Georgia Tech,2024,255,DL,"6'6""",265
Georgia Tech,2024,255,DL,"6'4""",295
Georgia Tech,2024,255,DL,"6'4""",290
Georgia Tech,2024,255,DL,"6'4""",260
Georgia Tech,2024,255,DL,"6'3""",305
Georgia Tech,2024,255,LB,"6'1""",230
Georgia Tech,2024,255,LB,"6'3""",240
Georgia Tech,2024,255,LB,"6'1""",225
Georgia Tech,2024,255,LB,"6'4""",245
Georgia Tech,2024,255,LB,"6'2""",225
Georgia Tech,2024,255,LB,"6'2""",225
Georgia Tech,2024,255,LB,"6'0""",195
Georgia Tech,2024,255,LB,"6'2""",230
Georgia Tech,2024,255,LB,"5'10""",225
Georgia Tech,2024,255,LB,"6'0""",230
Georgia Tech,2024,255,LB,"6'0""",230
Georgia Tech,2024,255,LB,"6'0""",220
Georgia Tech,2024,255,LB,"6'2""",230
Georgia Tech,2024,255,LB,"6'0""",230
Georgia Tech,2024,255,LB,"6'3""",210
Georgia Tech,2024,255,LB,"6'2""",225
Georgia Tech,2024,255,LS,"6'0""",205
Georgia Tech,2024,255,LS,"6'2""",260
Georgia Tech,2024,255,LS,"6'2""",210
Georgia Tech,2024,255,LS,"5'10""",215
Georgia Tech,2024,255,OL,"6'1""",310
Georgia Tech,2024,255,OL,"6'4""",295
Georgia Tech,2024,255,OL,"6'4""",305
Georgia Tech,2024,255,OL,"6'5""",315
Georgia Tech,2024,255,OL,"6'3""",285
Georgia Tech,2024,255,OL,"6'6""",315
Georgia Tech,2024,255,OL,"6'4""",310
Georgia Tech,2024,255,OL,"6'6""",315
Georgia Tech,2024,255,OL,"6'4""",310
Georgia Tech,2024,255,OL,"6'6""",280
Georgia Tech,2024,255,OL,"6'4""",310
Georgia Tech,2024,255,OL,"6'5""",290
Georgia Tech,2024,255,OL,"6'3""",305
Georgia Tech,2024,255,OL,"6'3""",300
Georgia Tech,2024,255,OL,"6'6""",310
Georgia Tech,2024,255,OL,"6'5""",305
Georgia Tech,2024,255,OL,"6'5""",270
Georgia Tech,2024,255,OL,"6'4""",310
Georgia Tech,2024,255,OL,"6'5""",310
Georgia Tech,2024,255,OL,"6'6""",315
Georgia Tech,2024,255,P,"6'2""",195
Georgia Tech,2024,255,P,"6'3""",220
Georgia Tech,2024,255,P,"6'2""",195
Georgia Tech,2024,255,PK,"6'1""",200
Georgia Tech,2024,255,PK,"6'1""",195
Georgia Tech,2024,255,QB,"5'10""",185
Georgia Tech,2024,255,QB,"6'3""",215
Georgia Tech,2024,255,QB,"6'7""",220
Georgia Tech,2024,255,QB,"6'2""",215
Georgia Tech,2024,255,QB,"6'3""",220
Georgia Tech,2024,255,QB,"6'1""",200
Georgia Tech,2024,255,RB,"5'9""",185
Georgia Tech,2024,255,RB,"6'0""",195
Georgia Tech,2024,255,RB,"5'10""",205
Georgia Tech,2024,255,RB,"5'9""",185
Georgia Tech,2024,255,RB,"5'9""",190
Georgia Tech,2024,255,RB,"6'1""",210
Georgia Tech,2024,255,TE,"6'5""",250
Georgia Tech,2024,255,TE,"6'3""",240
Georgia Tech,2024,255,TE,"6'6""",255
Georgia Tech,2024,255,TE,"6'3""",225
Georgia Tech,2024,255,TE,"6'5""",260
Georgia Tech,2024,255,TE,"6'4""",225
Georgia Tech,2024,255,TE,"6'4""",230
Georgia Tech,2024,255,TE,"6'4""",235
Georgia Tech,2024,255,TE,"6'5""",240
Georgia Tech,2024,255,WR,"6'5""",220
Georgia Tech,2024,255,WR,"5'10""",180
Georgia Tech,2024,255,WR,"6'4""",210
Georgia Tech,2024,255,WR,"5'11""",175
Georgia Tech,2024,255,WR,"6'1""",195
Georgia Tech,2024,255,WR,"6'3""",195
Georgia Tech,2024,255,WR,"6'3""",195
Georgia Tech,2024,255,WR,"6'0""",195
Georgia Tech,2024,255,WR,"5'10""",180
Georgia Tech,2024,255,WR,"5'9""",170
Georgia Tech,2024,255,WR,"5'11""",190
Georgia Tech,2024,255,WR,"5'11""",185
Georgia Tech,2024,255,WR,"6'0""",205
Hawaii,2024,277,DB,"6'1""",170
Hawaii,2024,277,DB,"6'2""",215
Hawaii,2024,277,DB,"5'10""",170
Hawaii,2024,277,DB,"5'11""",190
Hawaii,2024,277,DB,"5'11""",170
Hawaii,2024,277,DB,"6'0""",195
Hawaii,2024,277,DB,"6'1""",170
Hawaii,2024,277,DB,"5'9""",190
Hawaii,2024,277,DB,"6'0""",190
Hawaii,2024,277,DB,"5'8""",175
Hawaii,2024,277,DB,"5'11""",185
Hawaii,2024,277,DB,"5'10""",185
Hawaii,2024,277,DB,"6'0""",190
Hawaii,2024,277,DB,"5'10""",190
Hawaii,2024,277,DB,"6'0""",200
Hawaii,2024,277,DB,"5'10""",165
Hawaii,2024,277,DB,"5'10""",185
Hawaii,2024,277,DB,"6'0""",180
Hawaii,2024,277,DB,"5'10""",200
Hawaii,2024,277,DB,"6'2""",180
Hawaii,2024,277,DB,"6'1""",190
Hawaii,2024,277,DB,"5'11""",165
Hawaii,2024,277,DL,"6'2""",225
Hawaii,2024,277,DL,"6'2""",285
Hawaii,2024,277,DL,"6'2""",255
Hawaii,2024,277,DL,"6'2""",260
Hawaii,2024,277,DL,"6'2""",285
Hawaii,2024,277,DL,"6'3""",240
Hawaii,2024,277,DL,"6'0""",245
Hawaii,2024,277,DL,"6'2""",250
Hawaii,2024,277,DL,"5'11""",250
Hawaii,2024,277,DL,"6'4""",225
Hawaii,2024,277,DL,"5'11""",265
Hawaii,2024,277,DL,"6'0""",275
Hawaii,2024,277,DL,"6'1""",225
Hawaii,2024,277,DL,"6'4""",255
Hawaii,2024,277,DL,"6'4""",335
Hawaii,2024,277,DL,"6'4""",260
Hawaii,2024,277,DL,"5'11""",260
Hawaii,2024,277,DL,"6'0""",250
Hawaii,2024,277,DL,"6'2""",295
Hawaii,2024,277,DL,"6'3""",240
Hawaii,2024,277,DL,"6'2""",290
Hawaii,2024,277,DL,"5'11""",320
Hawaii,2024,277,DL,"6'3""",200
Hawaii,2024,277,DL,"6'5""",230
Hawaii,2024,277,LB,"6'0""",215
Hawaii,2024,277,LB,"6'1""",215
Hawaii,2024,277,LB,"6'3""",205
Hawaii,2024,277,LB,"5'11""",225
Hawaii,2024,277,LB,"6'1""",225
Hawaii,2024,277,LB,"6'0""",205
Hawaii,2024,277,LB,"5'11""",215
Hawaii,2024,277,LB,"6'0""",215
Hawaii,2024,277,LB,"5'11""",235
Hawaii,2024,277,LB,"6'0""",220
Hawaii,2024,277,LS,"6'3""",230
Hawaii,2024,277,LS,"5'11""",210
Hawaii,2024,277,LS,"5'10""",200
Hawaii,2024,277,OL,"6'5""",290
Hawaii,2024,277,OL,"6'4""",275
Hawaii,2024,277,OL,"6'3""",300
Hawaii,2024,277,OL,"6'8""",310
Hawaii,2024,277,OL,"6'2""",280
Hawaii,2024,277,OL,"6'5""",320
Hawaii,2024,277,OL,"6'4""",305
Hawaii,2024,277,OL,"6'3""",270
Hawaii,2024,277,OL,"6'4""",300
Hawaii,2024,277,OL,"6'8""",335
Hawaii,2024,277,OL,"6'6""",330
Hawaii,2024,277,OL,"5'11""",300
Hawaii,2024,277,OL,"6'1""",310
Hawaii,2024,277,OL,"6'3""",295
Hawaii,2024,277,OL,"6'8""",300
Hawaii,2024,277,OL,"6'3""",305
Hawaii,2024,277,OL,"6'1""",300
Hawaii,2024,277,OL,"6'1""",325
Hawaii,2024,277,OL,"6'2""",265
Hawaii,2024,277,P,"5'11""",180
Hawaii,2024,277,P,"6'6""",225
Hawaii,2024,277,PK,"6'4""",165
Hawaii,2024,277,PK,"6'2""",205
Hawaii,2024,277,QB,"5'10""",180
Hawaii,2024,277,QB,"6'5""",235
Hawaii,2024,277,QB,"6'0""",185
Hawaii,2024,277,QB,"6'1""",205
Hawaii,2024,277,QB,"6'3""",220
Hawaii,2024,277,RB,"5'7""",190
Hawaii,2024,277,RB,"6'1""",190
Hawaii,2024,277,RB,"5'9""",200
Hawaii,2024,277,RB,"5'8""",225
Hawaii,2024,277,RB,"5'7""",175
Hawaii,2024,277,RB,"5'8""",180
Hawaii,2024,277,RB,"5'11""",240
Hawaii,2024,277,RB,"6'1""",210
Hawaii,2024,277,RB,"5'11""",225
Hawaii,2024,277,TE,"6'1""",230
Hawaii,2024,277,TE,"6'2""",230
Hawaii,2024,277,TE,"6'5""",200
Hawaii,2024,277,WR,"6'2""",175
Hawaii,2024,277,WR,"5'6""",160
Hawaii,2024,277,WR,"6'2""",195
Hawaii,2024,277,WR,"5'11""",170
Hawaii,2024,277,WR,"5'11""",180
Hawaii,2024,277,WR,"6'0""",190
Hawaii,2024,277,WR,"6'3""",170
Hawaii,2024,277,WR,"6'3""",190
Hawaii,2024,277,WR,"5'8""",170
Hawaii,2024,277,WR,"6'2""",205
Hawaii,2024,277,WR,"5'9""",180
Hawaii,2024,277,WR,"6'1""",165
Hawaii,2024,277,WR,"5'10""",190
Hawaii,2024,277,WR,"5'7""",165
Hawaii,2024,277,WR,"5'10""",180
Hawaii,2024,277,WR,"6'1""",200
Hawaii,2024,277,WR,"6'5""",195
Hawaii,2024,277,WR,"6'2""",205
Hawaii,2024,277,WR,"5'11""",190
Hawaii,2024,277,WR,"6'5""",195
Houston,2024,288,DB,"6'0""",185
Houston,2024,288,DB,"5'11""",180
Houston,2024,288,DB,"6'2""",200
Houston,2024,288,DB,"6'0""",195
Houston,2024,288,DB,"6'0""",190
Houston,2024,288,DB,"5'10""",190
Houston,2024,288,DB,"6'0""",200
Houston,2024,288,DB,"6'0""",165
Houston,2024,288,DB,"5'11""",210
Houston,2024,288,DB,"6'0""",215
Houston,2024,288,DB,"5'11""",190
Houston,2024,288,DB,"6'1""",180
Houston,2024,288,DB,"6'2""",210
Houston,2024,288,DB,"6'2""",180
Houston,2024,288,DB,"6'1""",200
Houston,2024,288,DB,"6'2""",190
Houston,2024,288,DB,"5'11""",185
Houston,2024,288,DB,"5'11""",190
Houston,2024,288,DB,"6'0""",200
Houston,2024,288,DB,"5'10""",185
Houston,2024,288,DB,"5'10""",175
Houston,2024,288,DL,"6'1""",295
Houston,2024,288,DL,"6'1""",300
Houston,2024,288,DL,"6'5""",280
Houston,2024,288,DL,"6'1""",260
Houston,2024,288,DL,"6'2""",295
Houston,2024,288,DL,"6'0""",280
Houston,2024,288,DL,"6'4""",250
Houston,2024,288,DL,"6'5""",285
Houston,2024,288,DL,"6'4""",240
Houston,2024,288,DL,"6'2""",300
Houston,2024,288,DL,"6'3""",310
Houston,2024,288,DL,"6'1""",275
Houston,2024,288,DL,"6'5""",235
Houston,2024,288,DOG,"6'3""",250
Houston,2024,288,DOG,"6'3""",245
Houston,2024,288,DOG,"6'6""",265
Houston,2024,288,DOG,"6'2""",220
Houston,2024,288,DOG,"6'3""",250
Houston,2024,288,DOG,"6'2""",245
Houston,2024,288,K,"5'10""",185
Houston,2024,288,K,"6'0""",175
Houston,2024,288,K,"5'10""",195
Houston,2024,288,K,"6'0""",200
Houston,2024,288,LB,"6'1""",220
Houston,2024,288,LB,"6'2""",220
Houston,2024,288,LB,"6'3""",220
Houston,2024,288,LB,"6'1""",225
Houston,2024,288,LB,"6'2""",210
Houston,2024,288,LB,"6'2""",225
Houston,2024,288,LB,"6'2""",210
Houston,2024,288,LB,"6'2""",215
Houston,2024,288,LB,"6'3""",210
Houston,2024,288,LS,"6'2""",215
Houston,2024,288,LS,"5'7""",180
Houston,2024,288,LS,"6'0""",193
Houston,2024,288,OL,"6'3""",265
Houston,2024,288,OL,"6'4""",305
Houston,2024,288,OL,"6'3""",315
Houston,2024,288,OL,"6'0""",270
Houston,2024,288,OL,"6'5""",280
Houston,2024,288,OL,"6'6""",325
Houston,2024,288,OL,"6'0""",350
Houston,2024,288,OL,"6'6""",325
Houston,2024,288,OL,"6'4""",300
Houston,2024,288,OL,"6'2""",310
Houston,2024,288,OL,"6'3""",320
Houston,2024,288,OL,"6'3""",295
Houston,2024,288,OL,"6'4""",310
Houston,2024,288,OL,"6'5""",290
Houston,2024,288,OL,"6'6""",315
Houston,2024,288,OL,"6'6""",300
Houston,2024,288,OL,"6'4""",315
Houston,2024,288,OL,"6'6""",310
Houston,2024,288,P,"6'0""",190
Houston,2024,288,P,"6'2""",205
Houston,2024,288,P,"6'3""",210
Houston,2024,288,QB,"6'0""",205
Houston,2024,288,QB,"6'3""",210
Houston,2024,288,QB,"6'2""",214
Houston,2024,288,QB,"6'2""",205
